"roster_id","is_starter","did_play","team_id","team_location","team_name","athlete_id","athlete_first_name","athlete_last_name","event_date"
"18554","1","1","31","Tennessee","Titans","19150","Xavier","Woods","2025-09-07"
"18553","1","1","31","Tennessee","Titans","19403","Kevin","Zeitler","2025-09-07"
"18990","1","1","4","Buffalo","Bills","293","Josh","Allen","2025-09-07"
"19029","0","1","4","Buffalo","Bills","378","Alec","Anderson","2025-09-07"
"19028","0","1","4","Buffalo","Bills","461","Joe","Andreessen","2025-09-07"
"19017","0","1","4","Buffalo","Bills","1026","Tyler","Bass","2025-09-07"
"19000","1","1","4","Buffalo","Bills","1239","Christian","Benford","2025-09-07"
"18997","1","1","4","Buffalo","Bills","1312","Terrel","Bernard","2025-09-07"
"19006","1","1","4","Buffalo","Bills","1408","Cole","Bishop","2025-09-07"
"18988","1","1","4","Buffalo","Bills","1645","Joey","Bosa","2025-09-07"
"18992","1","1","4","Buffalo","Bills","2205","Spencer","Brown","2025-09-07"
"19033","0","1","4","Buffalo","Bills","2799","DeWayne","Carter","2025-09-07"
"19041","0","1","4","Buffalo","Bills","3253","Brandon","Codrington","2025-09-07"
"19005","1","1","4","Buffalo","Bills","3336","Keon","Coleman","2025-09-07"
"18999","1","1","4","Buffalo","Bills","3502","James","Cook","2025-09-07"
"19036","0","1","4","Buffalo","Bills","4129","Ray","Davis","2025-09-07"
"18987","1","1","4","Buffalo","Bills","4199","Dion","Dawkins","2025-09-07"
"18989","1","1","4","Buffalo","Bills","4854","David","Edwards","2025-09-07"
"19025","0","1","4","Buffalo","Bills","5038","AJ","Epenesa","2025-09-07"
"19008","0","1","4","Buffalo","Bills","5310","Reid","Ferguson","2025-09-07"
"19021","0","1","4","Buffalo","Bills","5663","Sam","Franklin Jr.","2025-09-07"
"19020","0","1","4","Buffalo","Bills","6109","Reggie","Gilliam","2025-09-07"
"19030","0","1","4","Buffalo","Bills","6317","Tylan","Grable","2025-09-07"
"19024","0","1","4","Buffalo","Bills","6476","Kendrick","Green","2025-09-07"
"19044","0","1","4","Buffalo","Bills","6730","Maxwell","Hairston","2025-09-07"
"19019","0","1","4","Buffalo","Bills","6867","Damar","Hamlin","2025-09-07"
"19042","0","0","4","Buffalo","Bills","6887","Jordan","Hancock","2025-09-07"
"19040","0","1","4","Buffalo","Bills","7266","Jackson","Hawes","2025-09-07"
"19018","0","1","4","Buffalo","Bills","7773","Michael","Hoecht","2025-09-07"
"19023","0","1","4","Buffalo","Bills","8250","Ja'Marcus","Ingram","2025-09-07"
"19038","0","1","4","Buffalo","Bills","8435","Landon","Jackson","2025-09-07"
"19015","0","1","4","Buffalo","Bills","9020","Ty","Johnson","2025-09-07"
"19013","0","1","4","Buffalo","Bills","8997","Taron","Johnson","2025-09-07"
"18985","1","1","4","Buffalo","Bills","9129","DaQuan","Jones","2025-09-07"
"19001","1","1","4","Buffalo","Bills","9643","Dalton","Kincaid","2025-09-07"
"18991","1","1","4","Buffalo","Bills","9769","Dawson","Knox","2025-09-07"
"19016","0","1","4","Buffalo","Bills","10288","Cam","Lewis","2025-09-07"
"19034","0","1","4","Buffalo","Bills","10642","Chase","Lundt","2025-09-07"
"18993","1","1","4","Buffalo","Bills","11470","Connor","McGovern","2025-09-07"
"18986","1","1","4","Buffalo","Bills","11771","Matt","Milano","2025-09-07"
"19031","0","1","4","Buffalo","Bills","12112","Elijah","Moore","2025-09-07"
"19012","0","1","4","Buffalo","Bills","12897","Larry","Ogunjobi","2025-09-07"
"18995","1","1","4","Buffalo","Bills","12965","Ed","Oliver","2025-09-07"
"19039","0","1","4","Buffalo","Bills","13093","Wande","Owens","2025-09-07"
"18996","1","1","4","Buffalo","Bills","13143","Joshua","Palmer","2025-09-07"
"19007","0","1","4","Buffalo","Bills","13818","Matt","Prater","2025-09-07"
"18994","1","1","4","Buffalo","Bills","14063","Taylor","Rapp","2025-09-07"
"19027","0","1","4","Buffalo","Bills","14464","Brad","Robbins","2025-09-07"
"18998","1","1","4","Buffalo","Bills","14788","Greg","Rousseau","2025-09-07"
"19014","0","0","4","Buffalo","Bills","14972","Curtis","Samuel","2025-09-07"
"19043","0","1","4","Buffalo","Bills","15019","T.J.","Sanders","2025-09-07"
"19032","0","1","4","Buffalo","Bills","15366","Khalil","Shakir","2025-09-07"
"19026","0","1","4","Buffalo","Bills","15395","Tyrell","Shavers","2025-09-07"
"19035","0","1","4","Buffalo","Bills","16049","Javon","Solomon","2025-09-07"
"19004","1","1","4","Buffalo","Bills","16448","Dorian","Strong","2025-09-07"
"19009","0","1","4","Buffalo","Bills","17083","Shaq","Thompson","2025-09-07"
"19002","1","1","4","Buffalo","Bills","17247","O'Cyrus","Torrence","2025-09-07"
"19010","0","1","4","Buffalo","Bills","17339","Mitchell","Trubisky","2025-09-07"
"19022","0","1","4","Buffalo","Bills","17579","Ryan","Van Demark","2025-09-07"
"19037","0","0","4","Buffalo","Bills","17593","Sedrick","Van Pran-Granger","2025-09-07"
"19045","0","1","4","Buffalo","Bills","17820","Deone","Walker","2025-09-07"
"19011","0","1","4","Buffalo","Bills","18407","Tre'Davious","White","2025-09-07"
"19003","1","1","4","Buffalo","Bills","18626","Dorian","Williams","2025-09-07"
"18465","0","1","5","Carolina","Panthers","633","Popo","Aumavae","2025-09-07"
"18481","0","1","5","Carolina","Panthers","1991","Jonathon","Brooks","2025-09-07"
"18441","1","1","5","Carolina","Panthers","2098","Derrick","Brown","2025-09-07"
"18473","0","1","5","Carolina","Panthers","2231","Bobby","Brown III","2025-09-07"
"18480","0","0","5","Carolina","Panthers","2627","Dalevon","Campbell","2025-09-07"
"18468","0","1","5","Carolina","Panthers","2994","Claudin","Cherelus","2025-09-07"
"18467","0","1","5","Carolina","Panthers","3041","Brady","Christensen","2025-09-07"
"18485","0","1","5","Carolina","Panthers","3280","Jalen","Coker","2025-09-07"
"18435","1","1","5","Carolina","Panthers","3572","Austin","Corbett","2025-09-07"
"18472","0","1","5","Carolina","Panthers","3803","Jaden","Crumedy","2025-09-07"
"18456","0","0","5","Carolina","Panthers","3911","Andy","Dalton","2025-09-07"
"18459","0","1","5","Carolina","Panthers","4597","Rico","Dowdle","2025-09-07"
"18475","0","0","5","Carolina","Panthers","4925","Ikem","Ekwonu","2025-09-07"
"18483","0","1","5","Carolina","Panthers","5078","Trevor","Etienne","2025-09-07"
"18482","0","1","5","Carolina","Panthers","5123","Mitchell","Evans","2025-09-07"
"18466","0","1","5","Carolina","Panthers","5090","Akayleb","Evans","2025-09-07"
"18479","0","1","5","Carolina","Panthers","5402","Ryan","Fitzgerald","2025-09-07"
"18447","1","1","5","Carolina","Panthers","7932","Jaycee","Horn","2025-09-07"
"18486","0","0","5","Carolina","Panthers","7937","Jimmy","Horn Jr.","2025-09-07"
"18444","1","1","5","Carolina","Panthers","8046","Chuba","Hubbard","2025-09-07"
"18439","1","1","5","Carolina","Panthers","8143","Robert","Hunt","2025-09-07"
"18488","0","1","5","Carolina","Panthers","8242","Thomas","Incoom","2025-09-07"
"18484","0","0","5","Carolina","Panthers","8363","Cam","Jackson","2025-09-07"
"18440","1","1","5","Carolina","Panthers","8451","Mike","Jackson","2025-09-07"
"18455","0","1","5","Carolina","Panthers","8562","JJ","Jansen","2025-09-07"
"18462","0","1","5","Carolina","Panthers","8833","DJ","Johnson","2025-09-07"
"18442","1","1","5","Carolina","Panthers","9305","Patrick","Jones II","2025-09-07"
"18449","1","1","5","Carolina","Panthers","10187","Xavier","Legette","2025-09-07"
"18446","1","1","5","Carolina","Panthers","10292","Damien","Lewis","2025-09-07"
"18457","0","1","5","Carolina","Panthers","10998","Sam","Martin","2025-09-07"
"18490","0","1","5","Carolina","Panthers","11013","Bam","Martin-Scott","2025-09-07"
"18463","0","1","5","Carolina","Panthers","11070","Damarri","Mathis","2025-09-07"
"18470","0","1","5","Carolina","Panthers","11179","Cade","Mays","2025-09-07"
"18452","1","1","5","Carolina","Panthers","11596","Tetairoa","McMillan","2025-09-07"
"18471","0","0","5","Carolina","Panthers","11958","James","Mitchell","2025-09-07"
"18445","1","1","5","Carolina","Panthers","12010","Tre'von","Moehrig","2025-09-07"
"18461","0","1","5","Carolina","Panthers","12103","David","Moore","2025-09-07"
"18433","1","1","5","Carolina","Panthers","12306","Taylor","Moton","2025-09-07"
"18437","1","1","5","Carolina","Panthers","12664","Yosh","Nijman","2025-09-07"
"18476","0","1","5","Carolina","Panthers","14062","Lathan","Ransom","2025-09-07"
"18464","0","1","5","Carolina","Panthers","14091","LaBryan","Ray","2025-09-07"
"18458","0","1","5","Carolina","Panthers","14258","Hunter","Renfrow","2025-09-07"
"18474","0","1","5","Carolina","Panthers","14353","Demani","Richardson","2025-09-07"
"18434","1","1","5","Carolina","Panthers","14520","A'Shawn","Robinson","2025-09-07"
"18438","1","1","5","Carolina","Panthers","14809","Christian","Rozeboom","2025-09-07"
"18450","1","1","5","Carolina","Panthers","15006","Ja'Tavion","Sanders","2025-09-07"
"18436","1","1","5","Carolina","Panthers","15255","Nick","Scott","2025-09-07"
"18489","0","1","5","Carolina","Panthers","15274","Nic","Scourton","2025-09-07"
"18454","1","1","5","Carolina","Panthers","16008","Chau","Smith-Wade","2025-09-07"
"18478","0","1","5","Carolina","Panthers","17107","Corey","Thornton","2025-09-07"
"18469","0","1","5","Carolina","Panthers","17308","Brycen","Tremayne","2025-09-07"
"18448","1","1","5","Carolina","Panthers","17310","Tommy","Tremble","2025-09-07"
"18477","0","1","5","Carolina","Panthers","17516","Princely","Umanmielen","2025-09-07"
"18451","1","1","5","Carolina","Panthers","17897","Trevin","Wallace","2025-09-07"
"18443","1","1","5","Carolina","Panthers","18312","Tershawn","Wharton","2025-09-07"
"18460","0","1","5","Carolina","Panthers","19104","D.J.","Wonnum","2025-09-07"
"18453","1","1","5","Carolina","Panthers","19332","Bryce","Young","2025-09-07"
"18487","0","1","5","Carolina","Panthers","19396","Chandler","Zavala","2025-09-07"
"19164","0","0","6","Chicago","Bears","355","Kiran","Amegadjie","2025-09-08"
"19154","0","1","6","Chicago","Bears","719","Tyson","Bagent","2025-09-08"
"19135","0","1","6","Chicago","Bears","1046","Ryan","Bates","2025-09-08"
"19165","0","1","6","Chicago","Bears","1235","Theo","Benedet","2025-09-08"
"19132","0","1","6","Chicago","Bears","1386","Andrew","Billings","2025-09-08"
"19141","0","1","6","Chicago","Bears","1456","Josh","Blackwell","2025-09-08"
"19159","0","1","6","Chicago","Bears","1602","Austin","Booker","2025-09-08"
"19126","1","1","6","Chicago","Bears","1925","Jaquan","Brisker","2025-09-08"
"19160","0","1","6","Chicago","Bears","2378","Luther","Burden III","2025-09-08"
"19106","1","1","6","Chicago","Bears","2525","Kevin","Byard III","2025-09-08"
"19115","1","1","6","Chicago","Bears","3909","Drew","Dalman","2025-09-08"
"19130","0","1","6","Chicago","Bears","3916","Scott","Daly","2025-09-08"
"19122","1","1","6","Chicago","Bears","4363","Gervon","Dexter Sr.","2025-09-08"
"19139","0","1","6","Chicago","Bears","4752","Devin","Duvernay","2025-09-08"
"19112","1","1","6","Chicago","Bears","4839","Tremaine","Edmunds","2025-09-08"
"19134","0","0","6","Chicago","Bears","4885","T.J.","Edwards","2025-09-08"
"19156","0","1","6","Chicago","Bears","5684","Zah","Frazier","2025-09-08"
"19148","0","0","6","Chicago","Bears","6282","Kyler","Gordon","2025-09-08"
"19157","0","1","6","Chicago","Bears","6896","Deion","Hankins","2025-09-08"
"19149","0","1","6","Chicago","Bears","6959","Daniel","Hardy","2025-09-08"
"19143","0","1","6","Chicago","Bears","7572","Elijah","Hicks","2025-09-08"
"19137","0","1","6","Chicago","Bears","7896","Travis","Homer","2025-09-08"
"19151","0","1","6","Chicago","Bears","8216","Ruben","Hyppolite II","2025-09-08"
"19142","0","1","6","Chicago","Bears","8372","D'Marco","Jackson","2025-09-08"
"19113","1","1","6","Chicago","Bears","8418","Jonah","Jackson","2025-09-08"
"19107","1","1","6","Chicago","Bears","8567","Grady","Jarrett","2025-09-08"
"19150","0","1","6","Chicago","Bears","8985","Roschon","Johnson","2025-09-08"
"19144","0","0","6","Chicago","Bears","8884","Jaylon","Johnson","2025-09-08"
"19155","0","1","6","Chicago","Bears","9103","Carl","Jones","2025-09-08"
"19140","0","1","6","Chicago","Bears","9191","Jaylon","Jones","2025-09-08"
"19117","1","1","6","Chicago","Bears","9087","Braxton","Jones","2025-09-08"
"19128","0","1","6","Chicago","Bears","9492","Case","Keenum","2025-09-08"
"19118","1","1","6","Chicago","Bears","9745","Cole","Kmet","2025-09-08"
"19131","0","1","6","Chicago","Bears","9828","Tanoh","Kpassagnon","2025-09-08"
"19163","0","1","6","Chicago","Bears","10574","Colston","Loveland","2025-09-08"
"19114","1","1","6","Chicago","Bears","11280","Nick","McCloud","2025-09-08"
"19158","0","1","6","Chicago","Bears","12030","Kyle","Monangai","2025-09-08"
"19110","1","1","6","Chicago","Bears","12108","DJ","Moore","2025-09-08"
"19162","0","1","6","Chicago","Bears","12607","Luke","Newman","2025-09-08"
"19116","1","1","6","Chicago","Bears","12853","Dayo","Odeyingbo","2025-09-08"
"19124","1","1","6","Chicago","Bears","12868","Rome","Odunze","2025-09-08"
"19138","0","1","6","Chicago","Bears","12877","Amen","Ogbongbemiga","2025-09-08"
"19146","0","1","6","Chicago","Bears","13084","Jonathan","Owens","2025-09-08"
"19145","0","1","6","Chicago","Bears","14542","Dominique","Robinson","2025-09-08"
"19129","0","1","6","Chicago","Bears","15038","Cairo","Santos","2025-09-08"
"19123","1","1","6","Chicago","Bears","15349","Noah","Sewell","2025-09-08"
"19147","0","1","6","Chicago","Bears","15960","Terell","Smith","2025-09-08"
"19133","0","1","6","Chicago","Bears","16018","Durham","Smythe","2025-09-08"
"19121","1","1","6","Chicago","Bears","16313","Tyrique","Stevenson","2025-09-08"
"19109","1","1","6","Chicago","Bears","16569","Montez","Sweat","2025-09-08"
"19119","1","1","6","Chicago","Bears","16580","D'Andre","Swift","2025-09-08"
"19161","0","1","6","Chicago","Bears","16784","Tory","Taylor","2025-09-08"
"19108","1","1","6","Chicago","Bears","17130","Joe","Thuney","2025-09-08"
"19152","0","1","6","Chicago","Bears","17288","Ozzy","Trapilo","2025-09-08"
"19153","0","1","6","Chicago","Bears","17456","Shemar","Turner","2025-09-08"
"19166","0","1","6","Chicago","Bears","17833","Jahdae","Walker","2025-09-08"
"19136","0","1","6","Chicago","Bears","18579","Chris","Williams","2025-09-08"
"19125","1","1","6","Chicago","Bears","18566","Caleb","Williams","2025-09-08"
"19120","1","1","6","Chicago","Bears","19215","Darnell","Wright","2025-09-08"
"19127","1","1","6","Chicago","Bears","19247","Nahshon","Wright","2025-09-08"
"19111","1","1","6","Chicago","Bears","19385","Olamide","Zaccheaus","2025-09-08"
"17733","0","1","7","Cincinnati","Bengals","247","Erick","All Jr.","2025-09-07"
"17727","0","1","7","Cincinnati","Bengals","455","Tycen","Anderson","2025-09-07"
"17750","0","1","7","Cincinnati","Bengals","491","Daijahn","Anthony","2025-09-07"
"17713","1","1","7","Cincinnati","Bengals","1063","Jordan","Battle","2025-09-07"
"17737","0","1","7","Cincinnati","Bengals","2009","Tahj","Brooks","2025-09-07"
"17707","1","1","7","Cincinnati","Bengals","2065","Chase","Brown","2025-09-07"
"17696","1","1","7","Cincinnati","Bengals","2234","Orlando","Brown Jr.","2025-09-07"
"17722","0","1","7","Cincinnati","Bengals","2243","Jake","Browning","2025-09-07"
"17717","0","1","7","Cincinnati","Bengals","2398","Oren","Burks","2025-09-07"
"17699","1","1","7","Cincinnati","Bengals","2438","Joe","Burrow","2025-09-07"
"17736","0","0","7","Cincinnati","Bengals","2449","Jermaine","Burton","2025-09-07"
"17740","0","1","7","Cincinnati","Bengals","2785","Barrett","Carter","2025-09-07"
"17708","1","1","7","Cincinnati","Bengals","2973","Ja'Marr","Chase","2025-09-07"
"17732","0","0","7","Cincinnati","Bengals","3781","Howard","Cross III","2025-09-07"
"17714","1","1","7","Cincinnati","Bengals","5177","Dylan","Fairchild","2025-09-07"
"17701","1","1","7","Cincinnati","Bengals","5198","Noah","Fant","2025-09-07"
"17721","0","1","7","Cincinnati","Bengals","5522","Cody","Ford","2025-09-07"
"17718","0","1","7","Cincinnati","Bengals","6034","Mike","Gesicki","2025-09-07"
"17749","0","1","7","Cincinnati","Bengals","6361","Cam","Grandy","2025-09-07"
"17695","1","1","7","Cincinnati","Bengals","7451","Trey","Hendrickson","2025-09-07"
"17729","0","1","7","Cincinnati","Bengals","7558","Shaka","Heyward","2025-09-07"
"17702","1","1","7","Cincinnati","Bengals","7598","Tee","Higgins","2025-09-07"
"17710","1","1","7","Cincinnati","Bengals","7635","Dax","Hill","2025-09-07"
"17697","1","1","7","Cincinnati","Bengals","7624","B.J.","Hill","2025-09-07"
"17716","0","1","7","Cincinnati","Bengals","8065","Tanner","Hudson","2025-09-07"
"17731","0","1","7","Cincinnati","Bengals","8266","Andrei","Iosivas","2025-09-07"
"17730","0","1","7","Cincinnati","Bengals","8315","DJ","Ivey","2025-09-07"
"17748","0","0","7","Cincinnati","Bengals","8448","McKinnley","Jackson","2025-09-07"
"17741","0","1","7","Cincinnati","Bengals","8673","Kris","Jenkins Jr.","2025-09-07"
"17739","0","1","7","Cincinnati","Bengals","8781","Cedric","Johnson","2025-09-07"
"17726","0","1","7","Cincinnati","Bengals","9111","Charlie","Jones","2025-09-07"
"17738","0","1","7","Cincinnati","Bengals","9386","PJ","Jules","2025-09-07"
"17693","1","1","7","Cincinnati","Bengals","9448","Ted","Karras","2025-09-07"
"17711","1","1","7","Cincinnati","Bengals","9759","Demetrius","Knight Jr.","2025-09-07"
"17742","0","0","7","Cincinnati","Bengals","10163","Matt","Lee","2025-09-07"
"17728","0","1","7","Cincinnati","Bengals","11632","Evan","McPherson","2025-09-07"
"17712","1","1","7","Cincinnati","Bengals","11906","Amarius","Mims","2025-09-07"
"17734","0","1","7","Cincinnati","Bengals","12390","Myles","Murphy","2025-09-07"
"17709","1","1","7","Cincinnati","Bengals","12632","Josh","Newton","2025-09-07"
"17706","1","1","7","Cincinnati","Bengals","13050","Joseph","Ossai","2025-09-07"
"17694","1","1","7","Cincinnati","Bengals","13253","Lucas","Patrick","2025-09-07"
"17715","0","1","7","Cincinnati","Bengals","13367","Mike","Pennel","2025-09-07"
"17719","0","1","7","Cincinnati","Bengals","13389","Samaje","Perine","2025-09-07"
"17745","0","1","7","Cincinnati","Bengals","14210","Ryan","Rehkow","2025-09-07"
"17720","0","1","7","Cincinnati","Bengals","14430","Dalton","Risner","2025-09-07"
"17735","0","1","7","Cincinnati","Bengals","14445","Jalen","Rivers","2025-09-07"
"17698","1","1","7","Cincinnati","Bengals","14960","Drew","Sample","2025-09-07"
"17725","0","1","7","Cincinnati","Bengals","14959","Cam","Sample","2025-09-07"
"17704","1","1","7","Cincinnati","Bengals","15706","T.J.","Slaton Jr.","2025-09-07"
"17746","0","1","7","Cincinnati","Bengals","16344","Shemar","Stewart","2025-09-07"
"17703","1","1","7","Cincinnati","Bengals","16394","Geno","Stone","2025-09-07"
"17705","1","1","7","Cincinnati","Bengals","16797","Cam","Taylor-Britt","2025-09-07"
"17747","0","1","7","Cincinnati","Bengals","17168","Mitchell","Tinsley","2025-09-07"
"17743","0","1","7","Cincinnati","Bengals","17463","DJ","Turner II","2025-09-07"
"17723","0","1","7","Cincinnati","Bengals","17743","Cordell","Volson","2025-09-07"
"17744","0","1","7","Cincinnati","Bengals","17785","William","Wagner","2025-09-07"
"17700","1","1","7","Cincinnati","Bengals","18969","Logan","Wilson","2025-09-07"
"17724","0","0","7","Cincinnati","Bengals","18970","Marco","Wilson","2025-09-07"
"17637","1","1","8","Cleveland","Browns","777","Jerome","Baker","2025-09-07"
"17682","0","1","8","Cleveland","Browns","1180","David","Bell","2025-09-07"
"17666","0","1","8","Cleveland","Browns","1314","Jarrick","Bernard-Converse","2025-09-07"
"17630","1","1","8","Cleveland","Browns","1418","Joel","Bitonio","2025-09-07"
"17660","0","1","8","Cleveland","Browns","1559","Corey","Bojorquez","2025-09-07"
"17689","0","1","8","Cleveland","Browns","1586","Isaiah","Bond","2025-09-07"
"17639","1","1","8","Cleveland","Browns","2463","Devin","Bush","2025-09-07"
"17653","0","1","8","Cleveland","Browns","2796","DeAndre","Carter","2025-09-07"
"17632","1","1","8","Cleveland","Browns","3394","Maliek","Collins","2025-09-07"
"17631","1","1","8","Cleveland","Browns","3444","Jack","Conklin","2025-09-07"
"17641","1","1","8","Cleveland","Browns","4289","Grant","Delpit","2025-09-07"
"17678","0","1","8","Cleveland","Browns","4364","Mohamoud","Diabate","2025-09-07"
"17673","0","1","8","Cleveland","Browns","5013","Martin","Emerson Jr.","2025-09-07"
"17650","1","1","8","Cleveland","Browns","5195","Harold","Fannin Jr.","2025-09-07"
"17629","1","1","8","Cleveland","Browns","5408","Joe","Flacco","2025-09-07"
"17669","0","1","8","Cleveland","Browns","5534","Jerome","Ford","2025-09-07"
"17671","0","1","8","Cleveland","Browns","5792","Dillon","Gabriel","2025-09-07"
"17635","1","1","8","Cleveland","Browns","5938","Myles","Garrett","2025-09-07"
"17647","1","1","8","Cleveland","Browns","6347","Mason","Graham","2025-09-07"
"17683","0","1","8","Cleveland","Browns","6815","Mike","Hall Jr.","2025-09-07"
"17688","0","1","8","Cleveland","Browns","6943","Myles","Harden","2025-09-07"
"17651","0","1","8","Cleveland","Browns","7137","Shelby","Harris","2025-09-07"
"17646","1","1","8","Cleveland","Browns","7565","Ronnie","Hickman","2025-09-07"
"17685","0","1","8","Cleveland","Browns","8168","Adin","Huntington","2025-09-07"
"17654","0","1","8","Cleveland","Browns","8665","Rayshawn","Jenkins","2025-09-07"
"17659","0","1","8","Cleveland","Browns","8670","Teven","Jenkins","2025-09-07"
"17640","1","1","8","Cleveland","Browns","8720","Jerry","Jeudy","2025-09-07"
"17644","1","1","8","Cleveland","Browns","9134","Dawand","Jones","2025-09-07"
"17686","0","1","8","Cleveland","Browns","9383","Quinshon","Judkins","2025-09-07"
"17658","0","1","8","Cleveland","Browns","9432","Sam","Kamara","2025-09-07"
"17655","0","1","8","Cleveland","Browns","9475","Damontae","Kazee","2025-09-07"
"17692","0","1","8","Cleveland","Browns","9556","Anthony","Kendall","2025-09-07"
"17690","0","1","8","Cleveland","Browns","10030","Gage","Larvadain","2025-09-07"
"17670","0","1","8","Cleveland","Browns","10265","KT","Leveston","2025-09-07"
"17652","0","1","8","Cleveland","Browns","10608","Cornelius","Lucas","2025-09-07"
"17691","0","1","8","Cleveland","Browns","11027","Easton","Mascarenas-Arnold","2025-09-07"
"17679","0","1","8","Cleveland","Browns","11375","Cade","McDonald","2025-09-07"
"17645","1","1","8","Cleveland","Browns","11487","Isaiah","McGuire","2025-09-07"
"17687","0","1","8","Cleveland","Browns","11601","Donovan","McMillon","2025-09-07"
"17680","0","1","8","Cleveland","Browns","11946","Cameron","Mitchell","2025-09-07"
"17642","1","1","8","Cleveland","Browns","12623","Greg","Newsome II","2025-09-07"
"17636","1","1","8","Cleveland","Browns","12687","David","Njoku","2025-09-07"
"17677","0","1","8","Cleveland","Browns","13043","Justin","Osborne","2025-09-07"
"17663","0","1","8","Cleveland","Browns","13098","Jeremiah","Owusu-Koramoah","2025-09-07"
"17633","1","1","8","Cleveland","Browns","13661","Ethan","Pocic","2025-09-07"
"17662","0","1","8","Cleveland","Browns","14232","Winston","Reid","2025-09-07"
"17649","1","1","8","Cleveland","Browns","14965","Dylan","Sampson","2025-09-07"
"17684","0","1","8","Cleveland","Browns","15013","Raheim","Sanders","2025-09-07"
"17675","0","1","8","Cleveland","Browns","15015","Shedeur","Sanders","2025-09-07"
"17648","1","1","8","Cleveland","Browns","15200","Carson","Schwesinger","2025-09-07"
"17657","0","1","8","Cleveland","Browns","16518","Rex","Sunahara","2025-09-07"
"17664","0","1","8","Cleveland","Browns","16611","Andre","Szmyt","2025-09-07"
"17634","1","1","8","Cleveland","Browns","16821","Wyatt","Teller","2025-09-07"
"17665","0","1","8","Cleveland","Browns","16895","Cameron","Thomas","2025-09-07"
"17672","0","1","8","Cleveland","Browns","17126","Jamari","Thrash","2025-09-07"
"17643","1","1","8","Cleveland","Browns","17150","Cedric","Tillman","2025-09-07"
"17661","0","1","8","Cleveland","Browns","17355","Joe","Tryon-Shoyinka","2025-09-07"
"17638","1","1","8","Cleveland","Browns","17952","Denzel","Ward","2025-09-07"
"17668","0","1","8","Cleveland","Browns","18113","Nathaniel","Watson","2025-09-07"
"17656","0","1","8","Cleveland","Browns","18101","Deshaun","Watson","2025-09-07"
"17667","0","1","8","Cleveland","Browns","18423","Blake","Whiteheart","2025-09-07"
"17681","0","1","8","Cleveland","Browns","19209","Alex","Wright","2025-09-07"
"17674","0","1","8","Cleveland","Browns","19295","Luke","Wypler","2025-09-07"
"17676","0","0","8","Cleveland","Browns","19427","Zak","Zinter","2025-09-07"
"17345","0","1","9","Dallas","Cowboys","101","Hakeem","Adeniji","2025-08-24"
"17336","0","1","9","Dallas","Cowboys","477","Bryan","Anger","2025-08-24"
"17342","0","1","9","Dallas","Cowboys","625","Brandon","Aubrey","2025-08-24"
"17371","0","1","9","Dallas","Cowboys","1025","T.J.","Bass","2025-08-24"
"17330","1","1","9","Dallas","Cowboys","1154","Cooper","Beebe","2025-08-24"
"17350","0","1","9","Dallas","Cowboys","1199","Markquese","Bell","2025-08-24"
"17324","1","1","9","Dallas","Cowboys","1483","DaRon","Bland","2025-08-24"
"17372","0","1","9","Dallas","Cowboys","1520","Jaydon","Blue","2025-08-24"
"17335","1","1","9","Dallas","Cowboys","1611","Tyler","Booker","2025-08-24"
"17360","0","1","9","Dallas","Cowboys","1892","Trikweze","Bridges","2025-08-24"
"17341","0","1","9","Dallas","Cowboys","2501","Josh","Butler","2025-08-24"
"17366","0","1","9","Dallas","Cowboys","2768","Caelen","Carson","2025-08-24"
"17327","1","1","9","Dallas","Cowboys","3095","Damone","Clark","2025-08-24"
"17318","1","1","9","Dallas","Cowboys","3115","Kenny","Clark","2025-08-24"
"17375","0","0","9","Dallas","Cowboys","3583","Ajani","Cornelius","2025-08-24"
"17343","0","1","9","Dallas","Cowboys","4403","Trevon","Diggs","2025-08-24"
"17332","1","1","9","Dallas","Cowboys","4929","Kaiir","Elam","2025-08-24"
"17370","0","1","9","Dallas","Cowboys","5155","Donovan","Ezeiruaku","2025-08-24"
"17323","1","1","9","Dallas","Cowboys","5302","Jake","Ferguson","2025-08-24"
"17377","0","1","9","Dallas","Cowboys","5452","Ryan","Flournoy","2025-08-24"
"17315","1","1","9","Dallas","Cowboys","5611","Dante","Fowler Jr.","2025-08-24"
"17337","0","1","9","Dallas","Cowboys","6265","C.J.","Goodwin","2025-08-24"
"17334","1","1","9","Dallas","Cowboys","6688","Tyler","Guyton","2025-08-24"
"17349","0","1","9","Dallas","Cowboys","7776","Brock","Hoffman","2025-08-24"
"17316","1","1","9","Dallas","Cowboys","7907","Malik","Hooker","2025-08-24"
"17347","0","1","9","Dallas","Cowboys","7981","James","Houston","2025-08-24"
"17373","0","0","9","Dallas","Cowboys","8541","Shemar","James","2025-08-24"
"17348","0","1","9","Dallas","Cowboys","8770","Buddy","Johnson","2025-08-24"
"17369","0","1","9","Dallas","Cowboys","9258","Rob","Jones","2025-08-24"
"17361","0","1","9","Dallas","Cowboys","9485","Trevor","Keegan","2025-08-24"
"17365","0","1","9","Dallas","Cowboys","9748","Marshawn","Kneeland","2025-08-24"
"17321","1","1","9","Dallas","Cowboys","9940","CeeDee","Lamb","2025-08-24"
"17362","0","1","9","Dallas","Cowboys","10428","Marist","Liufau","2025-08-24"
"17357","0","1","9","Dallas","Cowboys","10627","Hunter","Luepke","2025-08-24"
"17367","0","1","9","Dallas","Cowboys","10763","Phil","Mafah","2025-08-24"
